,Tags,rata_disability_2013.json_presence,rata_disability_2013.json_type,rata_disability_2014.json_presence,rata_disability_2014.json_type,rata_disability_2015.json_presence,rata_disability_2015.json_type,rata_disability_2016.json_presence,rata_disability_2016.json_type,rata_disability_2017.json_presence,rata_disability_2017.json_type,rata_disability_2018.json_presence,rata_disability_2018.json_type,rata_disability_2021.json_presence,rata_disability_2021.json_type,rata_disability_current_expanded_full.json_presence,rata_disability_current_expanded_full.json_type
4393,blindphil,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4394,Kakashi es más ciego que la chingada,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4395,"Mute Dark Creativity | Remus ""The Duke"" Sanders",False,,False,,False,,False,,False,,False,,False,,True,canonical_tag
4396,a disability or a profession does not make you less human,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4397,Deaf Jung Hoseok | J-Hope_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4398,girl with a disibility,False,,False,,False,,False,,True,synned_tag,True,synned_tag,True,synned_tag,True,synned_tag
4399,lets not erase Alex's disability,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4400,victor is mute,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4401,Deaf Gabriel (Supernatural)_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4402,Mute Harry Styles,False,,False,,False,,False,,True,canonical_tag,True,canonical_tag,True,canonical_tag,True,canonical_tag
4403,Kara is Deaf,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4404,he’s also mute???,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4405,Selectively Mute Jeon Jungkook,False,,False,,False,,False,,False,,False,,True,canonical_tag,True,canonical_tag
4406,Blind Eret (Video Blogging RPF)_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4407,everyone is just blind,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4408,Selectively Mute Harry Potter,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4409,Blind Tim Drake,False,,False,,False,,False,,False,,False,,True,canonical_tag,True,canonical_tag
4410,Deaf Mickey,False,,False,,False,,True,canonical_tag,True,canonical_tag,True,canonical_tag,False,,True,synned_tag
4411,Partially Blind Han Jisung,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4412,Deaf Phil,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4413,Disabled Derek Hale_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4414,Blind Albedo (Genshin Impact),False,,False,,False,,False,,False,,False,,False,,True,canonical_tag
4415,Deaf TommyInnit (Video Blogging RPF)_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4416,Hard of Hearing Janus Sanders,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4417,disability rights,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4418,Mute Anakin Skywalker,False,,False,,False,,False,,False,,False,,False,,True,canonical_tag
4419,Mute Zayn Malik,False,,False,,False,,False,,False,,False,,True,canonical_tag,True,canonical_tag
4420,Legally Deaf Midoriya Izuku,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4421,Deaf Sirius Black,False,,False,,False,,False,,False,,True,canonical_tag,True,canonical_tag,True,canonical_tag
4422,"Dyslexic Evan ""Buck"" Buckley_synned_tags",False,,False,,False,,False,,False,,False,,False,,True,connection_node
4423,Deaf James T*d* Kirk,False,,False,,False,,False,,False,,False,,False,,True,canonical_tag
4424,also dont worry that body horror tag is not in reference to disability or illness,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4425,Disabled Kim Taehyung | V,False,,False,,False,,False,,False,,False,,True,canonical_tag,True,canonical_tag
4426,and then he goes blind,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4427,mute! sasuke,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4428,semi disabled character,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4429,Undiagnosed Learning Disabilities,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4430,Deaf Clint,True,canonical_tag,False,,False,,False,,False,,False,,False,,False,
4431,Disability- hearing loss,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4432,disabilities mention,False,,False,,False,,False,,True,synned_tag,True,synned_tag,True,synned_tag,True,synned_tag
4433,Logan in a wheelchair,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4434,disability slurs are mentioned,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4435,Learning to Live with Disability,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4436,Mute Dan,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4437,Oh yeah and Dream doesn’t talk,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4438,disabled roman,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4439,Blind Bruce Wayne_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4440,Blind Sammy,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4441,disibility,False,,False,,True,synned_tag,True,synned_tag,True,synned_tag,True,synned_tag,True,synned_tag,True,synned_tag
4442,Blind Cecil Palmer,False,,False,,False,,False,,False,,False,,True,canonical_tag,True,canonical_tag
4443,there’s gonna be disabled rep,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4444,Mute Trafalgar D. Water Law,False,,False,,False,,False,,False,,False,,False,,True,canonical_tag
4445,Mute Jensen,False,,False,,False,,True,canonical_tag,True,canonical_tag,True,canonical_tag,False,,True,synned_tag
4446,Deaf Peter,False,,False,,False,,True,canonical_tag,False,,False,,False,,True,synned_tag
4447,Deaf Isak,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4448,Character disability stays,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4449,disability positivity,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4450,Mute!Izuku,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4451,disability!fic,False,,True,synned_tag,True,synned_tag,True,synned_tag,True,synned_tag,True,synned_tag,True,synned_tag,True,synned_tag
4452,and prob some sort of learning disability but aspergers is what I know and yeah,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4453,He's blinded,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4454,Partly disabled Draco,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4455,hard of hearing!kim taehyung,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4456,Physically Disabled Representation,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4457,Blind Clay | Dream (Video Blogging RPF),False,,False,,False,,False,,False,,False,,True,canonical_tag,True,canonical_tag
4458,Blind Hiro Hamada,False,,False,,False,,False,,False,,False,,True,canonical_tag,True,canonical_tag
4459,oh nezuko is mute,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4460,Taehyung is Mute,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4461,Blind!Shiro,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4462,deaf!Peter,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4463,Mute Zuko (Avatar)_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4464,zagreus inevitable cycle of death as an analogy for chronic illness/disability,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4465,Selectively mute Kurusu Akira,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4466,Disabled Castiel (Supernatural),False,,False,,False,,False,,False,,False,,True,canonical_tag,True,canonical_tag
4467,Taheyung is blind,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4468,Brief and Referenced Blindness,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4469,Main character is blind,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4470,Blind! Soldier 76,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4471,Deaf!Jongin,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4472,Dyslexic!Clint,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4473,Deaf Courfeyrac (Les Misérables)_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4474,Blind!Xiao Xingchen,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4475,Visually Impaired Ezra Bridger_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4476,Mute Kurosaki Ichigo_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4477,Mute!Jensen,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4478,Disabled Harry Potter,False,,False,,False,,False,,False,,False,,True,canonical_tag,True,canonical_tag
4479,disabled Essek,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4480,slepota,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4481,Disabled Jonathan Sims,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4482,frisk is blind,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4483,Jim is deaf,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4484,Deaf Deku,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4485,what would disability be like in Hogwarts?,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4486,Blind Aizawa Shouta | Eraserhead,False,,False,,False,,False,,False,,False,,True,canonical_tag,True,canonical_tag
4487,he loses his arm like he does in the book,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4488,harry is selective mute,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4489,Blind Dave Strider,False,,False,,False,,False,,True,canonical_tag,True,canonical_tag,True,canonical_tag,True,canonical_tag
4490,and ashton is a selective mute,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4491,Deaf Lee Felix (Stray Kids)_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4492,Mute Warrior of Light (Final Fantasy XIV),False,,False,,False,,False,,False,,False,,True,canonical_tag,True,canonical_tag
4493,Blind Obi-Wan Kenobi_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4494,Jimin is nonverbal,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4495,disabled representation,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4496,Deaf Karkat Vantas,False,,True,canonical_tag,True,canonical_tag,True,canonical_tag,True,canonical_tag,True,canonical_tag,True,canonical_tag,True,canonical_tag
4497,Reading Disability Referenced,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4498,Disability Headcanon,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4499,eren is also blind,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4500,Blind Mickey Milkovich_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4501,mention of blindness without correction,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4502,reader with physical disability,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4503,Blind Jared Padalecki,False,,False,,False,,False,,False,,False,,True,canonical_tag,True,canonical_tag
4504,Disability policy,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4505,disability aid,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4506,Blind Harry Potter,False,,False,,False,,True,canonical_tag,True,canonical_tag,True,canonical_tag,True,canonical_tag,True,canonical_tag
4507,Ranboo uses a cane,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4508,hoh!lance,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4509,Ciego Sollux Captor,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4510,deaf!zayn,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4511,Blind!Kenma,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4512,Disabled Aziraphale (Good Omens)_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4513,Park Jimin in a wheelchair,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4514,Eventual Phil/Clint; captured; torture; missing 14 months; permanent disability,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4515,beautiful blind eren,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4516,Blind Aziraphale (Good Omens)_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4517,Yamada is deaf/deaf adjacent,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4518,character has a disability,False,,False,,False,,False,,False,,False,,False,,True,freeform_tag
4519,mention of canon disability,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4520,Deaf Dan Howell_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4521,blind guk,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4522,Blind Roy Mustang,False,,False,,False,,True,canonical_tag,True,canonical_tag,True,canonical_tag,True,canonical_tag,True,canonical_tag
4523,Deaf Jeon Jungkook_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4524,Personaje ciego,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4525,Mute!Farmer,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4526,Amputation,False,,False,,False,,False,,False,,False,,False,,True,canonical_tag
4527,description of disability,False,,False,,False,,False,,False,,False,,True,synned_tag,True,synned_tag
4528,Jungkook is nonverbal,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4529,Blind Wilbur Soot_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4530,Deafness & Hearing Loss,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4531,Mute Nico di Angelo,False,,False,,False,,True,canonical_tag,True,canonical_tag,True,canonical_tag,True,canonical_tag,True,canonical_tag
4532,Mute TommyInnit (Video Blogging RPF),False,,False,,False,,False,,False,,False,,False,,True,canonical_tag
4533,Disabled Bakugou Katsuki_synned_tags,False,,False,,False,,False,,False,,False,,False,,True,connection_node
4534,Selective mute Todoroki shouto,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4535,Mute Jin,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4536,Hinata’s deaf and blind,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4537,Disabled Catra (She-Ra),False,,False,,False,,False,,False,,False,,False,,True,canonical_tag
4538,prompt - disabilities,False,,False,,True,synned_tag,True,synned_tag,True,synned_tag,True,synned_tag,True,synned_tag,True,synned_tag
4539,Inflicted Blindness,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4540,tubbo is dyslexic,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4541,Inquisitor with a prosthetic leg,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
4542,Selective mute Cas - Freeform,False,,False,,False,,False,,False,,False,,False,,True,synned_tag
